dataset,model,policy_type,threshold_or_band,precision,recall,specificity,f1,roc_auc,pr_auc,brier,ece,tn,fp,fn,tp,expected_cost,eligible_basic,eligible_strict,failed_criteria,rank_basic,rank_strict,winner_basic,winner_strict,decision_comment,source_file,source_comment,failed_criteria_basic,failed_criteria_strict
taiwan,CatBoost::catboost_class_weight_pos_5,imbalance_training:sigmoid:precision_0_40,threshold=0.200,0.4163949697251979,0.6737000753579503,0.7318638989942221,0.5146804835924008,0.7821351343985579,0.5616887814117245,0.1348228116396817,0.0119271204764018,3420,1253,433,894,3418.0,True,False,,174.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,CatBoost::catboost_class_weight_pos_5,imbalance_training:sigmoid:specificity_0_65,threshold=0.200,0.4163949697251979,0.6737000753579503,0.7318638989942221,0.5146804835924008,0.7821351343985579,0.5616887814117245,0.1348228116396817,0.0119271204764018,3420,1253,433,894,3418.0,True,False,,175.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,CatBoost::catboost_class_weight_pos_5,imbalance_training:uncalibrated:precision_0_40,threshold=0.530,0.4163949697251979,0.6737000753579503,0.7318638989942221,0.5146804835924008,0.7821351343985579,0.5616887814117245,0.2090304415462086,0.2580610699290762,3420,1253,433,894,3418.0,True,False,,176.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,CatBoost::catboost_class_weight_pos_5,imbalance_training:uncalibrated:specificity_0_65,threshold=0.530,0.4163949697251979,0.6737000753579503,0.7318638989942221,0.5146804835924008,0.7821351343985579,0.5616887814117245,0.2090304415462086,0.2580610699290762,3420,1253,433,894,3418.0,True,False,,177.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,CatBoost::catboost_auto_balanced,imbalance_training:sigmoid:precision_0_45,threshold=0.215,0.4375316135558927,0.651846269781462,0.762037235180826,0.5236077481840195,0.782774459444183,0.5611587350156215,0.1345636802475142,0.0129127230415544,3561,1112,462,865,3422.0,True,False,,178.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,auto_class_weights='Balanced'; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_is_unbalance,imbalance_training:uncalibrated:precision_0_45,threshold=0.450,0.4434108527131783,0.6465712132629993,0.7695270704044511,0.5260576333537706,0.7756255330732384,0.5524902637772384,0.1657363850233998,0.144475037331712,3596,1077,469,858,3422.0,True,False,,179.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,is_unbalance=True; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,CatBoost::catboost_auto_balanced,imbalance_training:uncalibrated:precision_0_45,threshold=0.470,0.4373104145601618,0.651846269781462,0.7618232398887225,0.5234493192133132,0.782774459444183,0.5611587350156215,0.1776400242221756,0.1943753049275288,3560,1113,462,865,3423.0,True,False,,180.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,auto_class_weights='Balanced'; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_2,imbalance_training:uncalibrated:precision_0_45,threshold=0.335,0.4431818181818182,0.6465712132629993,0.7693130751123475,0.5258964143426296,0.7791419417710264,0.5537490189711668,0.1447929345054303,0.0745844215299317,3595,1078,469,858,3423.0,True,False,,181.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_4,imbalance_training:isotonic:precision_0_45,threshold=0.280,0.4938875305623472,0.6088922381311228,0.822811898138241,0.5453931825852177,0.7806366029352027,0.5406605401577071,0.1346338996653695,0.0113003942740538,3845,828,519,808,3423.0,True,True,,182.0,57.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
taiwan,XGBoost::xgboost_scale_pos_weight_4,imbalance_training:uncalibrated:default_0_50,threshold=0.500,0.4378488077118214,0.6503391107761869,0.7628932163492403,0.5233474833232261,0.7819599227294769,0.5630047228945264,0.1843173179968907,0.206805329015168,3565,1108,464,863,3428.0,True,False,,183.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_4,imbalance_training:uncalibrated:precision_0_45,threshold=0.500,0.4378488077118214,0.6503391107761869,0.7628932163492403,0.5233474833232261,0.7819599227294769,0.5630047228945264,0.1843173179968907,0.206805329015168,3565,1108,464,863,3428.0,True,False,,184.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_3,imbalance_training:uncalibrated:precision_0_45,threshold=0.415,0.4420401854714065,0.6465712132629993,0.7682430986518297,0.5250917992656059,0.7767025244510182,0.5525147620351946,0.1584898115510419,0.123609596796006,3590,1083,469,858,3428.0,True,False,,185.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2_5,imbalance_training:isotonic:precision_0_45,threshold=0.235,0.4345864661654135,0.653353428786737,0.7586133105071688,0.5219747140276941,0.7808549523138826,0.5434676948143063,0.1349077860763149,0.0106594290560496,3545,1128,460,867,3428.0,True,False,,186.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_3,imbalance_training:sigmoid:precision_0_45,threshold=0.240,0.440965092402464,0.6473247927656368,0.7669591268992082,0.5245801526717557,0.7767025244510182,0.5525147620351946,0.1361103444682003,0.011563991211086,3584,1089,468,859,3429.0,True,False,,187.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,Old SCRE-Credit,precision_constraint:C_min_precision_0_45,threshold=0.250,0.5025157232704403,0.6021100226073851,0.8307297239460731,0.5478231059307508,0.78157176397432,0.5444404951784547,0.1344745846625019,0.016134514337013,3882,791,528,799,3431.0,True,True,,188.0,58.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-959, precision delta=0.1382, recall delta=-0.1537, cost delta=61; selected on validation.",,
taiwan,Old SCRE-Credit,precision_constraint:D_min_precision_0_50,threshold=0.250,0.5025157232704403,0.6021100226073851,0.8307297239460731,0.5478231059307508,0.78157176397432,0.5444404951784547,0.1344745846625019,0.016134514337013,3882,791,528,799,3431.0,True,True,,189.0,59.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-959, precision delta=0.1382, recall delta=-0.1537, cost delta=61; selected on validation.",,
taiwan,Old SCRE-Credit,precision_constraint:N_precision_0_45_specificity_0_60,threshold=0.250,0.5025157232704403,0.6021100226073851,0.8307297239460731,0.5478231059307508,0.78157176397432,0.5444404951784547,0.1344745846625019,0.016134514337013,3882,791,528,799,3431.0,True,True,,190.0,60.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-959, precision delta=0.1382, recall delta=-0.1537, cost delta=61; selected on validation.",,
taiwan,LightGBM::lightgbm_scale_pos_weight_3.5,imbalance_training:sigmoid:precision_0_45,threshold=0.255,0.4620918649695628,0.6292388847023361,0.7919965760753264,0.5328653477983408,0.7766913167096458,0.553542013148044,0.136213659451989,0.0113287244411339,3701,972,492,835,3432.0,True,True,,191.0,61.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_taiwan.csv,scale_pos_weight=3.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
taiwan,XGBoost::xgboost_scale_pos_weight_4,imbalance_training:sigmoid:precision_0_45,threshold=0.225,0.4400614754098361,0.6473247927656368,0.766103145730794,0.5239402256785606,0.7819599227294769,0.5630047228945264,0.1345267816812368,0.0116168409466323,3580,1093,468,859,3433.0,True,False,,192.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2_5,imbalance_training:uncalibrated:precision_0_45,threshold=0.390,0.4348919054801408,0.651846269781462,0.7594692916755832,0.5217129071170085,0.7825756228238638,0.5631724895846492,0.1551029687741119,0.1298231390331251,3549,1124,462,865,3434.0,True,False,,193.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2_5,imbalance_training:sigmoid:precision_0_45,threshold=0.220,0.4350453172205438,0.6510926902788244,0.7598972822597903,0.521581648053124,0.7825756228238638,0.5631724895846492,0.1344336238320014,0.0095620674595354,3551,1122,463,864,3437.0,True,False,,194.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_3.5,imbalance_training:uncalibrated:precision_0_45,threshold=0.470,0.4617940199335548,0.6284853051996986,0.7919965760753264,0.5323970635173955,0.7766913167096458,0.553542013148044,0.1654375767503664,0.1440997805714843,3701,972,493,834,3437.0,True,True,,195.0,62.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_taiwan.csv,scale_pos_weight=3.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
taiwan,LightGBM::lightgbm_scale_pos_weight_4,imbalance_training:sigmoid:precision_0_45,threshold=0.245,0.4439812402292861,0.6420497362471741,0.7716670233254869,0.5249537892791127,0.7768512084444767,0.5570202713013589,0.1359954653687684,0.0123031401369611,3606,1067,475,852,3442.0,True,False,,196.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_is_unbalance,imbalance_training:sigmoid:precision_0_45,threshold=0.245,0.4452592980618124,0.640542577241899,0.7733789856623154,0.5253399258343634,0.7756255330732384,0.5524902637772384,0.136188927996911,0.0150444404006833,3614,1059,477,850,3444.0,True,False,,197.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,is_unbalance=True; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_4,imbalance_training:uncalibrated:precision_0_45,threshold=0.480,0.4430577223088923,0.6420497362471741,0.7708110421570725,0.5243076923076923,0.7768512084444767,0.5570202713013589,0.1720953041212135,0.1614482847480534,3602,1071,475,852,3446.0,True,False,,198.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,Best XGBoost,precision_constraint:D_min_precision_0_50,threshold=0.240,0.4962779156327543,0.6028636021100227,0.8262358228118981,0.5444028581150051,0.7826485134584009,0.5624784540120215,0.1343163230559995,0.0095047983326949,3861,812,527,800,3447.0,True,True,,199.0,63.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_taiwan.csv,"precision/FP improves but recall loss is material; FP delta=-1386, precision delta=0.1607, recall delta=-0.2336, cost delta=164; selected on validation.",,
taiwan,CatBoost::catboost_auto_balanced,imbalance_training:uncalibrated:default_0_50,threshold=0.500,0.4629113218070273,0.6254709871891485,0.7939225337042585,0.532051282051282,0.782774459444183,0.5611587350156215,0.1776400242221756,0.1943753049275288,3710,963,497,830,3448.0,True,True,,200.0,64.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_taiwan.csv,auto_class_weights='Balanced'; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
taiwan,CatBoost::catboost_class_weight_pos_5,imbalance_training:sigmoid:precision_0_45,threshold=0.220,0.4410548086866597,0.6428033157498116,0.7686710892360368,0.5231524072370438,0.7821351343985579,0.5616887814117245,0.1348228116396817,0.0119271204764018,3592,1081,474,853,3451.0,True,False,,201.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_2,imbalance_training:sigmoid:precision_0_45,threshold=0.245,0.4489361702127659,0.6360211002260738,0.7783008773806976,0.5263486124103524,0.7791419417710264,0.5537490189711668,0.135825431990535,0.0095527013664718,3637,1036,483,844,3451.0,True,False,,202.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_2.5,imbalance_training:uncalibrated:precision_0_45,threshold=0.385,0.4462592202318229,0.6382818387339865,0.775090947999144,0.5252713178294575,0.7767228435217078,0.5520374225312856,0.151482967934668,0.1004888056528262,3622,1051,480,847,3451.0,True,False,,203.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_3,imbalance_training:uncalibrated:default_0_50,threshold=0.500,0.4968827930174563,0.60060286360211,0.827305799272416,0.5438416922552031,0.7814425121079891,0.562521540304657,0.164784230363409,0.1585271937300761,3866,807,530,797,3457.0,True,True,,204.0,66.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_taiwan.csv,scale_pos_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
taiwan,CatBoost::catboost_class_weight_pos_5,imbalance_training:uncalibrated:precision_0_45,threshold=0.565,0.4441531200839014,0.6382818387339865,0.7731649903702118,0.5238095238095238,0.7821351343985579,0.5616887814117245,0.2090304415462086,0.2580610699290762,3613,1060,480,847,3460.0,True,False,,205.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_2.5,imbalance_training:sigmoid:precision_0_45,threshold=0.245,0.447452229299363,0.6352675207234363,0.7772309009201798,0.5250700716287761,0.7767228435217078,0.5520374225312856,0.1360883276301708,0.0111950181480029,3632,1041,484,843,3461.0,True,False,,206.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.45
taiwan,Best Scorecard,precision_constraint:B_min_precision_0_40,threshold=0.170,0.4016903914590747,0.680482290881688,0.7121763321206933,0.5051748251748251,0.772310218670291,0.5428529752936853,0.1369802354742906,0.013838796992413,3328,1345,424,903,3465.0,True,False,,207.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-335, precision delta=0.0323, recall delta=-0.0610, cost delta=70; selected on validation.",,precision<0.45
taiwan,Best Scorecard,precision_constraint:G_min_specificity_0_70,threshold=0.170,0.4016903914590747,0.680482290881688,0.7121763321206933,0.5051748251748251,0.772310218670291,0.5428529752936853,0.1369802354742906,0.013838796992413,3328,1345,424,903,3465.0,True,False,,208.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-335, precision delta=0.0323, recall delta=-0.0610, cost delta=70; selected on validation.",,precision<0.45
taiwan,Best Scorecard,precision_constraint:K_precision_0_40_recall_0_65,threshold=0.170,0.4016903914590747,0.680482290881688,0.7121763321206933,0.5051748251748251,0.772310218670291,0.5428529752936853,0.1369802354742906,0.013838796992413,3328,1345,424,903,3465.0,True,False,,209.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-335, precision delta=0.0323, recall delta=-0.0610, cost delta=70; selected on validation.",,precision<0.45
taiwan,Best Scorecard,precision_constraint:M_precision_0_40_specificity_0_60,threshold=0.170,0.4016903914590747,0.680482290881688,0.7121763321206933,0.5051748251748251,0.772310218670291,0.5428529752936853,0.1369802354742906,0.013838796992413,3328,1345,424,903,3465.0,True,False,,210.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-335, precision delta=0.0323, recall delta=-0.0610, cost delta=70; selected on validation.",,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_4,imbalance_training:uncalibrated:default_0_50,threshold=0.500,0.4588431590656285,0.6217030896759608,0.7917825807832227,0.5279999999999999,0.7768512084444767,0.5570202713013589,0.1720953041212135,0.1614482847480534,3700,973,502,825,3483.0,True,True,,211.0,70.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
taiwan,Best Scorecard,precision_constraint:C_min_precision_0_45,threshold=0.220,0.4422459893048128,0.6232102486812359,0.7768029103359726,0.5173600250234595,0.772310218670291,0.5428529752936853,0.1369802354742906,0.013838796992413,3630,1043,500,827,3543.0,True,False,,212.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-637, precision delta=0.0729, recall delta=-0.1183, cost delta=148; selected on validation.",,precision<0.45
taiwan,Best Scorecard,precision_constraint:L_precision_0_45_recall_0_60,threshold=0.220,0.4422459893048128,0.6232102486812359,0.7768029103359726,0.5173600250234595,0.772310218670291,0.5428529752936853,0.1369802354742906,0.013838796992413,3630,1043,500,827,3543.0,True,False,,213.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-637, precision delta=0.0729, recall delta=-0.1183, cost delta=148; selected on validation.",,precision<0.45
taiwan,Best Scorecard,precision_constraint:N_precision_0_45_specificity_0_60,threshold=0.220,0.4422459893048128,0.6232102486812359,0.7768029103359726,0.5173600250234595,0.772310218670291,0.5428529752936853,0.1369802354742906,0.013838796992413,3630,1043,500,827,3543.0,True,False,,214.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-637, precision delta=0.0729, recall delta=-0.1183, cost delta=148; selected on validation.",,precision<0.45
taiwan,Old SCRE-Credit,cost_matrix:FN10_FP3,threshold=0.250,0.5025157232704403,0.6021100226073851,0.8307297239460731,0.5478231059307509,0.78157176397432,0.5444404951784547,0.1344745846625019,0.016134514337013,3882,791,528,799,7653.0,True,True,,215.0,80.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",cost_matrix_sensitivity_taiwan.csv,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.,,
taiwan,Best XGBoost,cost_matrix:FN10_FP3,threshold=0.210,0.4633749321758003,0.6435568952524491,0.7883586561095656,0.538801261829653,0.7826485134584009,0.5624784540120215,0.1343163230559995,0.0095047983326949,3684,989,473,854,7697.0,True,True,,216.0,82.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",cost_matrix_sensitivity_taiwan.csv,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.,,
taiwan,SCRE-Pareto,cost_matrix:FN10_FP3,threshold=0.210,0.4513925380977404,0.6473247927656368,0.7765889150438691,0.531888544891641,0.7838847515211484,0.5661401114278397,0.1340166575484842,0.0112687581693097,3629,1044,468,859,7812.0,True,True,,217.0,83.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",cost_matrix_sensitivity_taiwan.csv,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.,,
taiwan,SCRE-Optimized,cost_matrix:FN10_FP3,threshold=0.210,0.4488517745302714,0.6480783722682742,0.7740209715386261,0.530373111316682,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,3617,1056,467,860,7838.0,True,False,,218.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,cost_matrix_sensitivity_taiwan.csv,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.,,precision<0.45
taiwan,Best LightGBM,cost_matrix:FN10_FP3,threshold=0.215,0.438037430450177,0.6525998492840994,0.7622512304729296,0.5242130750605326,0.7779753690935001,0.5552375587431584,0.1356135837556778,0.0084868821264251,3562,1111,461,866,7943.0,True,False,,219.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,cost_matrix_sensitivity_taiwan.csv,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.,,precision<0.45
taiwan,Best Scorecard,cost_matrix:FN10_FP3,threshold=0.210,0.434224049331963,0.6367746797287114,0.7643911833939653,0.5163458600672166,0.772310218670291,0.5428529752936853,0.1369802354742906,0.013838796992413,3572,1101,482,845,8123.0,True,False,,220.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,cost_matrix_sensitivity_taiwan.csv,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.,,precision<0.45
taiwan,SCRE-Optimized,manual_review_band:D_high_risk_precision_0_40,t_low=0.03; t_high=0.80,0.925925925925926,0.0188394875659382,0.9995720094157928,0.036927621861152136,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,4671,2,1302,25,7.0,False,False,recall<0.6,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_taiwan.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.9863; low_risk_default_rate=0.0182. Precision and FP improve, but manual-review workload needs operational review.",recall<0.6,recall<0.55
taiwan,SCRE-Optimized,manual_review_band:E_high_risk_precision_0_45,t_low=0.03; t_high=0.80,0.925925925925926,0.0188394875659382,0.9995720094157928,0.036927621861152136,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,4671,2,1302,25,7.0,False,False,recall<0.6,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_taiwan.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.9863; low_risk_default_rate=0.0182. Precision and FP improve, but manual-review workload needs operational review.",recall<0.6,recall<0.55
taiwan,SCRE-Optimized,manual_review_band:F_high_risk_precision_0_50,t_low=0.03; t_high=0.80,0.925925925925926,0.0188394875659382,0.9995720094157928,0.036927621861152136,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,4671,2,1302,25,7.0,False,False,recall<0.6,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_taiwan.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.9863; low_risk_default_rate=0.0182. Precision and FP improve, but manual-review workload needs operational review.",recall<0.6,recall<0.55
taiwan,SCRE-Optimized,manual_review_band:G_low_risk_default_rate_0_10,t_low=0.03; t_high=0.80,0.925925925925926,0.0188394875659382,0.9995720094157928,0.036927621861152136,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,4671,2,1302,25,7.0,False,False,recall<0.6,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_taiwan.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.9863; low_risk_default_rate=0.0182. Precision and FP improve, but manual-review workload needs operational review.",recall<0.6,recall<0.55
taiwan,SCRE-Optimized,manual_review_band:H_low_risk_default_rate_0_08,t_low=0.03; t_high=0.80,0.925925925925926,0.0188394875659382,0.9995720094157928,0.036927621861152136,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,4671,2,1302,25,7.0,False,False,recall<0.6,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_taiwan.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.9863; low_risk_default_rate=0.0182. Precision and FP improve, but manual-review workload needs operational review.",recall<0.6,recall<0.55
