dataset,model,policy_type,threshold_or_band,precision,recall,specificity,f1,roc_auc,pr_auc,brier,ece,tn,fp,fn,tp,expected_cost,eligible_basic,eligible_strict,failed_criteria,rank_basic,rank_strict,winner_basic,winner_strict,decision_comment,source_file,source_comment,failed_criteria_basic,failed_criteria_strict
heloc,CatBoost::catboost_auto_balanced,imbalance_training:uncalibrated:precision_0_45,threshold=0.145,0.5710194730813287,0.9698443579766536,0.2090813093980992,0.718817591925018,0.8017854868332928,0.8086179460042939,0.1812768438091222,0.0199079677030077,198,749,31,997,904.0,True,False,,153.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,auto_class_weights='Balanced'; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:isotonic:cost_optimal_FN5_FP1,threshold=0.275,0.6053449347420758,0.9474708171206224,0.3294614572333685,0.738718240424725,0.8040427686858768,0.7985202224193131,0.1804106929450678,0.0209079291213108,312,635,54,974,905.0,True,True,,154.0,54.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:isotonic:precision_0_40,threshold=0.275,0.6053449347420758,0.9474708171206224,0.3294614572333685,0.738718240424725,0.8040427686858768,0.7985202224193131,0.1804106929450678,0.0209079291213108,312,635,54,974,905.0,True,True,,155.0,55.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:isotonic:precision_0_45,threshold=0.275,0.6053449347420758,0.9474708171206224,0.3294614572333685,0.738718240424725,0.8040427686858768,0.7985202224193131,0.1804106929450678,0.0209079291213108,312,635,54,974,905.0,True,True,,156.0,56.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,CatBoost::catboost_class_weight_pos_2,imbalance_training:uncalibrated:cost_optimal_FN5_FP1,threshold=0.265,0.5781796966161027,0.9640077821011672,0.2365364308342133,0.7228300510576222,0.8023227147781855,0.8119937893258402,0.1968632020810656,0.1145162579112792,224,723,37,991,908.0,True,False,,157.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=2; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,CatBoost::catboost_class_weight_pos_2,imbalance_training:uncalibrated:precision_0_40,threshold=0.265,0.5781796966161027,0.9640077821011672,0.2365364308342133,0.7228300510576222,0.8023227147781855,0.8119937893258402,0.1968632020810656,0.1145162579112792,224,723,37,991,908.0,True,False,,158.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=2; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,CatBoost::catboost_class_weight_pos_2,imbalance_training:uncalibrated:precision_0_45,threshold=0.265,0.5781796966161027,0.9640077821011672,0.2365364308342133,0.7228300510576222,0.8023227147781855,0.8119937893258402,0.1968632020810656,0.1145162579112792,224,723,37,991,908.0,True,False,,159.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=2; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,CatBoost::catboost_class_weight_pos_5,imbalance_training:isotonic:cost_optimal_FN5_FP1,threshold=0.185,0.5885167464114832,0.9571984435797666,0.2734952481520591,0.7288888888888888,0.8042595088319041,0.8016402597944756,0.1811165442248792,0.0212452811348148,259,688,44,984,908.0,True,False,,160.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,CatBoost::catboost_class_weight_pos_5,imbalance_training:isotonic:precision_0_40,threshold=0.185,0.5885167464114832,0.9571984435797666,0.2734952481520591,0.7288888888888888,0.8042595088319041,0.8016402597944756,0.1811165442248792,0.0212452811348148,259,688,44,984,908.0,True,False,,161.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,CatBoost::catboost_class_weight_pos_5,imbalance_training:isotonic:precision_0_45,threshold=0.185,0.5885167464114832,0.9571984435797666,0.2734952481520591,0.7288888888888888,0.8042595088319041,0.8016402597944756,0.1811165442248792,0.0212452811348148,259,688,44,984,908.0,True,False,,162.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,CatBoost::catboost_class_weight_pos_2,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.140,0.5534832693362589,0.9815175097276264,0.1404435058078141,0.7078218169063486,0.8023227147781855,0.8119937893258402,0.1815173204057608,0.018274535010905,133,814,19,1009,909.0,True,False,,163.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,CatBoost::catboost_class_weight_pos_2,imbalance_training:sigmoid:precision_0_40,threshold=0.140,0.5534832693362589,0.9815175097276264,0.1404435058078141,0.7078218169063486,0.8023227147781855,0.8119937893258402,0.1815173204057608,0.018274535010905,133,814,19,1009,909.0,True,False,,164.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,CatBoost::catboost_class_weight_pos_2,imbalance_training:sigmoid:precision_0_45,threshold=0.140,0.5534832693362589,0.9815175097276264,0.1404435058078141,0.7078218169063486,0.8023227147781855,0.8119937893258402,0.1815173204057608,0.018274535010905,133,814,19,1009,909.0,True,False,,165.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,XGBoost::xgboost_scale_pos_weight_3,imbalance_training:uncalibrated:cost_optimal_FN5_FP1,threshold=0.325,0.5836782968657599,0.9601167315175098,0.2565997888067582,0.7260022066936374,0.7956859466100198,0.7994346019765769,0.2135358524495555,0.1612400600842282,243,704,41,987,909.0,True,False,,166.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,XGBoost::xgboost_scale_pos_weight_3,imbalance_training:uncalibrated:precision_0_40,threshold=0.325,0.5836782968657599,0.9601167315175098,0.2565997888067582,0.7260022066936374,0.7956859466100198,0.7994346019765769,0.2135358524495555,0.1612400600842282,243,704,41,987,909.0,True,False,,167.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,XGBoost::xgboost_scale_pos_weight_3,imbalance_training:uncalibrated:precision_0_45,threshold=0.325,0.5836782968657599,0.9601167315175098,0.2565997888067582,0.7260022066936374,0.7956859466100198,0.7994346019765769,0.2135358524495555,0.1612400600842282,243,704,41,987,909.0,True,False,,168.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,Best CatBoost,precision_constraint:A_min_precision_0_35,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,169.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,precision_constraint:B_min_precision_0_40,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,170.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,precision_constraint:C_min_precision_0_45,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,171.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,precision_constraint:D_min_precision_0_50,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,172.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,precision_constraint:H_fp_budget_2000,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,173.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,precision_constraint:I_fp_budget_1750,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,174.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,precision_constraint:J_fp_budget_1500,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,175.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,precision_constraint:K_precision_0_40_recall_0_65,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,176.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,precision_constraint:L_precision_0_45_recall_0_60,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864769,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,177.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,precision_constrained_test_results_heloc.csv,"balanced FP reduction with tolerable recall loss; FP delta=-18, precision delta=0.0042, recall delta=-0.0058, cost delta=12; selected on validation.",,precision<0.6; specificity<0.2
heloc,Best CatBoost,cost_matrix:FN5_FP1,threshold=0.145,0.5622895622895623,0.9747081712062255,0.1763463569165786,0.7131672597864768,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,167,780,26,1002,910.0,True,False,,178.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,cost_matrix_sensitivity_heloc.csv,Reference-like cost tradeoff; use alongside precision/specificity constraints.,,precision<0.6; specificity<0.2
heloc,XGBoost::xgboost_scale_pos_weight_3,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.205,0.5863095238095238,0.958171206225681,0.26610348468849,0.7274741506646972,0.7956859466100198,0.7994346019765769,0.1840941908021343,0.0130415569917582,252,695,43,985,910.0,True,False,,179.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,XGBoost::xgboost_scale_pos_weight_3,imbalance_training:sigmoid:precision_0_40,threshold=0.205,0.5863095238095238,0.958171206225681,0.26610348468849,0.7274741506646972,0.7956859466100198,0.7994346019765769,0.1840941908021343,0.0130415569917582,252,695,43,985,910.0,True,False,,180.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,XGBoost::xgboost_scale_pos_weight_3,imbalance_training:sigmoid:precision_0_45,threshold=0.205,0.5863095238095238,0.958171206225681,0.26610348468849,0.7274741506646972,0.7956859466100198,0.7994346019765769,0.1840941908021343,0.0130415569917582,252,695,43,985,910.0,True,False,,181.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,CatBoost::catboost_class_weight_pos_5,imbalance_training:uncalibrated:default_0_50,threshold=0.500,0.5928614640048396,0.953307392996109,0.2893347412882788,0.7310704960835509,0.8051187653823872,0.8139810930653841,0.2508965767670249,0.2441426790264566,274,673,48,980,913.0,True,False,,182.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,custom class_weights positive_weight=5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6
heloc,LightGBM::lightgbm_scale_pos_weight_3,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.195,0.5626756604834177,0.9737354085603112,0.1784582893347412,0.713216957605985,0.7844318942883322,0.7968643164240395,0.1895162693489003,0.0166183129876559,169,778,27,1001,913.0,True,False,,183.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,LightGBM::lightgbm_scale_pos_weight_3,imbalance_training:sigmoid:precision_0_40,threshold=0.195,0.5626756604834177,0.9737354085603112,0.1784582893347412,0.713216957605985,0.7844318942883322,0.7968643164240395,0.1895162693489003,0.0166183129876559,169,778,27,1001,913.0,True,False,,184.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,LightGBM::lightgbm_scale_pos_weight_3,imbalance_training:sigmoid:precision_0_45,threshold=0.195,0.5626756604834177,0.9737354085603112,0.1784582893347412,0.713216957605985,0.7844318942883322,0.7968643164240395,0.1895162693489003,0.0166183129876559,169,778,27,1001,913.0,True,False,,185.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,scale_pos_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.220,0.6019777503090235,0.9474708171206224,0.3199577613516367,0.7362055933484505,0.8061726771825014,0.8160850821336437,0.1799963597450893,0.0206487181122049,303,644,54,974,914.0,True,True,,186.0,57.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:sigmoid:precision_0_40,threshold=0.220,0.6019777503090235,0.9474708171206224,0.3199577613516367,0.7362055933484505,0.8061726771825014,0.8160850821336437,0.1799963597450893,0.0206487181122049,303,644,54,974,914.0,True,True,,187.0,58.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:sigmoid:precision_0_45,threshold=0.220,0.6019777503090235,0.9474708171206224,0.3199577613516367,0.7362055933484505,0.8061726771825014,0.8160850821336437,0.1799963597450893,0.0206487181122049,303,644,54,974,914.0,True,True,,188.0,59.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,XGBoost::xgboost_sample_weight_pos_3,imbalance_training:isotonic:cost_optimal_FN5_FP1,threshold=0.165,0.5529347229840922,0.980544747081712,0.1393875395987328,0.7071203086636267,0.7956818377920857,0.7832222458745128,0.1853166999513883,0.0213911355453082,132,815,20,1008,915.0,True,False,,189.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,sample_weight positive class=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,XGBoost::xgboost_sample_weight_pos_3,imbalance_training:isotonic:precision_0_40,threshold=0.165,0.5529347229840922,0.980544747081712,0.1393875395987328,0.7071203086636267,0.7956818377920857,0.7832222458745128,0.1853166999513883,0.0213911355453082,132,815,20,1008,915.0,True,False,,190.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,sample_weight positive class=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,XGBoost::xgboost_sample_weight_pos_3,imbalance_training:isotonic:precision_0_45,threshold=0.165,0.5529347229840922,0.980544747081712,0.1393875395987328,0.7071203086636267,0.7956818377920857,0.7832222458745128,0.1853166999513883,0.0213911355453082,132,815,20,1008,915.0,True,False,,191.0,,False,False,Basic eligible binary policy; usable if its FP/review burden is acceptable.,imbalance_training_variants_heloc.csv,sample_weight positive class=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,precision<0.6; specificity<0.2
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:uncalibrated:cost_optimal_FN5_FP1,threshold=0.405,0.6012345679012345,0.9474708171206224,0.3178458289334741,0.7356495468277946,0.8061726771825014,0.8160850821336437,0.2158321551606778,0.1752901744859665,301,646,54,974,916.0,True,True,,192.0,60.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:uncalibrated:precision_0_40,threshold=0.405,0.6012345679012345,0.9474708171206224,0.3178458289334741,0.7356495468277946,0.8061726771825014,0.8160850821336437,0.2158321551606778,0.1752901744859665,301,646,54,974,916.0,True,True,,193.0,61.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,CatBoost::catboost_class_weight_pos_3,imbalance_training:uncalibrated:precision_0_45,threshold=0.405,0.6012345679012345,0.9474708171206224,0.3178458289334741,0.7356495468277946,0.8061726771825014,0.8160850821336437,0.2158321551606778,0.1752901744859665,301,646,54,974,916.0,True,True,,194.0,62.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",imbalance_training_variants_heloc.csv,custom class_weights positive_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,,
heloc,Best XGBoost,current_threshold:cost_optimal_current,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,195.0,63.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",current_threshold_baseline_heloc.csv,frozen final test row read from existing result table; source_model=optuna_best_xgboost; selected on validation within family,,
heloc,Best XGBoost,current_threshold:operational_current,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,196.0,64.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",current_threshold_baseline_heloc.csv,no manual-review band row for this model; operational threshold falls back to current cost-optimal threshold; same numeric threshold as cost_optimal_current; source_model=optuna_best_xgboost; selected on validation within family,,
heloc,Best XGBoost,precision_constraint:A_min_precision_0_35,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,197.0,65.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_heloc.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",,
heloc,Best XGBoost,precision_constraint:B_min_precision_0_40,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,198.0,66.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_heloc.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",,
heloc,Best XGBoost,precision_constraint:C_min_precision_0_45,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,199.0,67.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_heloc.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",,
heloc,Best XGBoost,precision_constraint:D_min_precision_0_50,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,200.0,68.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_heloc.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",,
heloc,Best XGBoost,precision_constraint:H_fp_budget_2000,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,201.0,69.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_heloc.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",,
heloc,Best XGBoost,precision_constraint:I_fp_budget_1750,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,202.0,70.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_heloc.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",,
heloc,Best XGBoost,precision_constraint:J_fp_budget_1500,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,203.0,71.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_heloc.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",,
heloc,Best XGBoost,precision_constraint:K_precision_0_40_recall_0_65,threshold=0.220,0.6111111111111112,0.9416342412451362,0.3495248152059134,0.7411944869831547,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,331,616,60,968,916.0,True,True,,204.0,72.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",precision_constrained_test_results_heloc.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",,
