dataset,split,system,score_key,threshold_probability,tp,fp,net_benefit,net_benefit_treat_all,net_benefit_treat_none,better_than_treat_all,better_than_treat_none,best_model_at_threshold,comment,test_set_used_for_selection,useful_threshold_range,max_net_benefit
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.42,831,358,0.28949803579223043,0.1732867743343518,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.43,823,343,0.28569398178991784,0.1587830335332001,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.44,818,330,0.2828933092224232,0.14376130198915005,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.45,816,320,0.2805983889528193,0.12819332566168007,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.46,804,307,0.2746741678387248,0.11204875761837785,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.47,797,293,0.2719847145927872,0.09529496059230952,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.48,788,288,0.264381694255112,0.07789678675754624,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.49,774,277,0.2571456937205262,0.05981633159592953,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.5,764,273,0.24860759493670886,0.04101265822784805,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.51,753,263,0.24266597778351848,0.02144148798760004,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.52,746,255,0.2378481012658228,0.001054852320675037,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.53,741,246,0.2347320226232157,-0.02019929975760859,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.54,730,238,0.22815630159603745,-0.042377545404512995,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.55,720,226,0.22469760900140645,-0.0655414908579468,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.56,709,214,0.22108170310701955,-0.08975834292290008,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.57,697,204,0.21599057992346193,-0.11510156020017648,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.58,678,189,0.21113924050632912,-0.14165159734779986,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.59,659,181,0.20179067613460946,-0.1694967582587218,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.6,645,171,0.1967088607594937,-0.19873417721518982,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.61,635,165,0.19084712755598832,-0.22947095098993842,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.62,625,159,0.1851032644903398,-0.26182544970019994,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.63,608,151,0.1776667807047554,-0.29592884023263777,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.64,591,141,0.1723206751054852,-0.3319268635724333,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.65,572,136,0.16173598553345386,-0.36998191681736003,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.66,563,130,0.15728965003723006,-0.4102755026061059,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.67,546,119,0.15412351361718446,-0.4530111238972001,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.68,524,111,0.1458860759493671,-0.49841772151898756,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.69,511,106,0.13927317272356066,-0.5467537770518576,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.7,495,102,0.13012658227848103,-0.5983122362869198,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.71,480,92,0.12899170667830642,-0.6534264513312964,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.72,465,84,0.1260759493670886,-0.7124773960216997,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.73,451,77,0.12294421003281765,-0.7759024847632441,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.74,427,69,0.11676728334956185,-0.8442064264849074,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.75,403,64,0.10683544303797468,-0.9179746835443039,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.76,378,59,0.09679324894514767,-0.9978902953586499,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.77,364,52,0.09615850302696752,-1.084755090809026,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.78,337,50,0.08087456846950515,-1.1795166858458002,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.79,317,45,0.07479204339963831,-1.2833031946956002,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,locked_test,HELOC specificity candidate threshold,scorecard_uncalibrated,0.8,290,42,0.06177215189873417,-1.3974683544303803,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.06-0.80,0.5156629587009334
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.01,1027,947,0.5154176005239834,0.5154176005239834,0.0,False,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.02,1027,947,0.5104728821619833,0.5104728821619833,0.0,False,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.03,1027,947,0.5054262108440656,0.5054262108440656,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.04,1027,947,0.500274400540358,0.500274400540358,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.05,1027,947,0.4950141310723617,0.4950141310723617,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.06,1027,947,0.48964194097738684,0.48964194097738684,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.07,1027,947,0.4841542199126276,0.4841542199126275,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.08,1027,947,0.4785472005638518,0.4785472005638518,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.09,1027,947,0.4728169500205974,0.4728169500205974,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.1,1027,947,0.4669593605763818,0.4669593605763818,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.11,1027,947,0.4609701399087007,0.4609701399087007,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.12,1027,947,0.4548448005894814,0.4548448005894814,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.13,1027,947,0.4485786488721191,0.4485786488721191,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.14,1027,947,0.4421667726962135,0.4421667726962135,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.15,1027,947,0.43560402884558075,0.43560402884558075,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.16,1027,947,0.4288850291889805,0.4288850291889805,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.17,1027,947,0.4220041259261972,0.4220041259261971,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.18,1027,947,0.4149553957545654,0.4149553957545654,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.19,1027,947,0.4077326228626465,0.40773262286264644,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.2,1027,947,0.40032928064842954,0.40032928064842954,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.21,1027,946,0.3928731740474266,0.3927385120490426,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.22,1027,946,0.38509599147897017,0.3849531083573636,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.23,1027,943,0.3775707575099672,0.3769654863879788,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.24,1027,935,0.3706873566895963,0.3687676638404521,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.25,1027,920,0.36491050320837554,0.3603512326916582,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.26,1025,899,0.35923765710999755,0.35170733043073465,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.27,1025,874,0.35549124925400066,0.3428266089297858,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.28,1019,847,0.3493470674321738,0.3336992007204772,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.29,1015,809,0.34678995961585113,0.32431468242076567,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.3,1014,763,0.3480243161094225,0.3146620350267766,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.31,1006,736,0.3421141506247889,0.30472960075180233,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.32,997,708,0.33628344955003275,0.2945050360569759,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.33,993,678,0.333870162863494,0.28397526047573673,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.34,986,657,0.3280372110159344,0.27312640078597517,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.35,981,631,0.3248382822850908,0.26194373002883636,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.36,975,599,0.323233282674772,0.2504116008105369,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.37,969,575,0.31980830157121953,0.238513372251974,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.38,962,551,0.316256495734876,0.22623132986894134,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.39,959,531,0.3138339395751324,0.21354659757171085,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.4,949,512,0.3078351908139142,0.2004390408645727,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.41,942,493,0.30365085089210586,0.1868871602012605,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.42,932,475,0.29788980889494465,0.1728679733081787,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.43,926,454,0.2955971489006204,0.15835688512060292,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.44,920,433,0.2937111014618613,0.1433275437834708,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.45,913,420,0.28843142672929906,0.1277516809431703,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.46,903,405,0.2826747720364742,0.11159893429396966,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.47,886,391,0.2731834604576475,0.0948366500353654,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.48,885,380,0.27063362169745153,0.0774296625360455,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.49,873,373,0.26070286270536586,0.05934004807596793,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.5,867,361,0.2563323201621074,0.04052684903748727,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.51,856,348,0.25014990798751113,0.020945764323966554,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.52,847,335,0.24522965214454576,0.0005488010807158661,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.53,840,327,0.2387311647157731,-0.02071611804522644,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.54,836,313,0.23736839786793532,-0.0429055988722965,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.55,829,299,0.23483057525610712,-0.06608127884723647,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.56,820,292,0.22713456756009945,-0.09031039882103731,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.57,810,278,0.22365165759524988,-0.11566645460757274,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.58,797,266,0.21766295170550493,-0.14222994162203884,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.59,789,252,0.2159908073244867,-0.17008920849086906,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.6,777,242,0.209726443768997,-0.1993414387031408,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.61,770,230,0.20782999506403763,-0.23009378328527275,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.62,757,219,0.20247427078334132,-0.26246467231909565,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.63,743,205,0.19956734850351873,-0.2965853391385307,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.64,731,194,0.19559833389620626,-0.3326015985590455,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.65,717,189,0.18541033434650453,-0.37067592994644694,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.66,703,179,0.18010608498718636,-0.41098992788604827,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.67,689,168,0.17624574007552726,-0.4537471984280498,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.68,674,161,0.1681231003039513,-0.49917679837892637,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.69,667,149,0.16988593652972517,-0.5475373402621171,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.7,651,136,0.1690307328605201,-0.5991219182708545,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.71,639,127,0.16619501799252348,-0.6542640533836426,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.72,619,120,0.15725864814010712,-0.7133449124330584,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.73,598,115,0.1454275957822057,-0.7768021314120603,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.74,570,104,0.13880445795339413,-0.8451406749279089,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.75,551,96,0.13323201621073963,-0.9189463019250255,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.76,531,87,0.1294326241134752,-0.9989023978385683,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.77,505,79,0.121844852649663,-1.085811197744593,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.78,482,69,0.12024500322372661,-1.1806207976420746,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.79,457,69,0.10001447387465623,-1.2844598832440783,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,validation,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.8,436,65,0.0891590678824721,-1.3986828774062823,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.07-0.80,0.5154176005239834
heloc,locked_test,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.01,1028,947,0.5156629587009334,0.5156629587009334,0.0,False,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.22-0.80,0.5156629587009334
heloc,locked_test,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.02,1028,947,0.5107207439938001,0.5107207439938001,0.0,False,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.22-0.80,0.5156629587009334
heloc,locked_test,HELOC capacity SCRE top20,SCRE-Optimized ranking,0.03,1028,947,0.505676627952499,0.505676627952499,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.22-0.80,0.5156629587009334
