dataset,split,system,score_key,threshold_probability,tp,fp,net_benefit,net_benefit_treat_all,net_benefit_treat_none,better_than_treat_all,better_than_treat_none,best_model_at_threshold,comment,test_set_used_for_selection,useful_threshold_range,max_net_benefit
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.55,436,192,0.03355555555555555,-0.7307407407407409,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.56,429,191,0.030984848484848476,-0.7700757575757577,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.57,415,179,0.0296201550387597,-0.811240310077519,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.58,408,175,0.02772222222222223,-0.854365079365079,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.59,406,174,0.0259349593495935,-0.899593495934959,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.6,403,172,0.02416666666666667,-0.947083333333333,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.61,380,155,0.022927350427350432,-0.9970085470085468,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.62,365,145,0.021403508771929827,-1.0495614035087717,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.63,351,132,0.021040540540540546,-1.1049549549549547,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.64,341,126,0.019499999999999997,-1.1634259259259259,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.65,330,118,0.018476190476190472,-1.2252380952380952,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.66,317,105,0.01886274509803921,-1.2906862745098038,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.67,305,99,0.017333333333333326,-1.3601010101010103,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.68,286,91,0.015437499999999993,-1.4338541666666669,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.69,269,87,0.012559139784946244,-1.5123655913978487,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.7,256,80,0.011555555555555555,-1.5961111111111106,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.71,247,70,0.012603448275862069,-1.6856321839080455,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.72,223,58,0.012309523809523812,-1.7815476190476185,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.73,203,55,0.009049382716049388,-1.8845679012345673,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.74,196,50,0.00894871794871795,-1.9955128205128199,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.75,177,40,0.009499999999999998,-2.1153333333333335,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.76,161,35,0.00836111111111111,-2.245138888888889,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.77,148,30,0.007927536231884056,-2.3862318840579713,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.78,99,15,0.007636363636363636,-2.5401515151515155,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.79,50,6,0.00457142857142857,-2.7087301587301593,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,locked_test,Taiwan recall candidate MR band,catboost_isotonic,0.8,24,4,0.001333333333333333,-2.8941666666666674,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.03-0.80,0.21314141414141413
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.01,1327,4672,0.21330134680134683,0.21329966329966332,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.02,1327,4657,0.2053265306122449,0.20527210884353742,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.03,1327,4615,0.19737800687285223,0.1970790378006873,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.04,1326,4508,0.18969444444444444,0.1887152777777778,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.05,1322,4351,0.18216666666666664,0.18017543859649124,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.06,1318,4134,0.17568794326241136,0.17145390070921987,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.07,1308,3926,0.16874910394265233,0.16254480286738351,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.08,1292,3688,0.1618840579710145,0.15344202898550727,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.09,1276,3461,0.15561721611721613,0.14413919413919415,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.1,1257,3202,0.1502037037037037,0.13462962962962965,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.11,1231,2936,0.144687265917603,0.12490636704119852,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.12,1215,2669,0.1418409090909091,0.11496212121212124,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.13,1190,2448,0.13736781609195403,0.10478927203065136,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.14,1165,2239,0.1334186046511628,0.09437984496124033,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.15,1141,2038,0.13022549019607843,0.08372549019607844,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.16,1107,1836,0.12621428571428572,0.07281746031746034,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.17,1072,1589,0.12442369477911647,0.06164658634538153,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.18,1024,1420,0.11871544715447155,0.05020325203252038,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.19,975,1266,0.11300617283950617,0.03847736625514406,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.2,932,1145,0.107625,0.02645833333333336,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.21,894,1041,0.10287974683544304,0.014135021097046452,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.22,868,971,0.09902136752136753,0.0014957264957265182,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.23,850,904,0.09666233766233766,-0.011471861471861439,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.24,826,834,0.0937719298245614,-0.02478070175438593,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.25,811,791,0.09122222222222222,-0.03844444444444439,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.26,795,745,0.08887387387387388,-0.05247747747747744,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.27,778,702,0.08639269406392694,-0.06689497716894977,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.28,766,666,0.0845,-0.08171296296296299,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.29,753,634,0.08234037558685445,-0.09694835680751168,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.3,739,618,0.07902380952380952,-0.11261904761904762,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.31,728,587,0.0773792270531401,-0.12874396135265698,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.32,723,559,0.07665686274509803,-0.14534313725490194,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.33,708,531,0.07441044776119402,-0.16243781094527365,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.34,694,482,0.07428282828282827,-0.18005050505050507,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.35,672,451,0.07152564102564102,-0.19820512820512814,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.36,655,423,0.06951041666666666,-0.21692708333333327,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.37,646,400,0.0685132275132275,-0.2362433862433862,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.38,632,381,0.06641397849462366,-0.2561827956989247,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.39,619,363,0.06448633879781421,-0.27677595628415297,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.4,606,352,0.06188888888888889,-0.2980555555555556,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.41,591,338,0.05935310734463278,-0.320056497175141,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.42,574,314,0.05777011494252873,-0.3428160919540228,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.43,558,305,0.054652046783625736,-0.36637426900584785,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.44,546,291,0.05289285714285714,-0.3907738095238094,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.45,530,275,0.05083333333333334,-0.41606060606060596,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.46,521,261,0.04977777777777778,-0.4422839506172839,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.47,513,238,0.05032389937106919,-0.46949685534591185,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.48,504,232,0.048307692307692315,-0.4977564102564101,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.49,490,224,0.04579738562091503,-0.5271241830065359,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.5,475,213,0.043666666666666666,-0.5576666666666665,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.51,458,201,0.04146598639455782,-0.5894557823129252,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.52,450,192,0.040333333333333325,-0.6225694444444445,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.53,434,185,0.037563829787234035,-0.6570921985815603,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.54,424,172,0.03701449275362319,-0.6931159420289854,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.55,413,167,0.0348148148148148,-0.7307407407407409,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.56,404,160,0.03339393939393938,-0.7700757575757577,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.57,393,155,0.031255813953488386,-0.811240310077519,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.58,378,148,0.02893650793650794,-0.854365079365079,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.59,369,137,0.028642276422764235,-0.899593495934959,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.6,360,133,0.026750000000000003,-0.947083333333333,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.61,351,125,0.025914529914529923,-0.9970085470085468,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.62,336,115,0.0247280701754386,-1.0495614035087717,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.63,323,106,0.02375225225225225,-1.1049549549549547,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.64,309,93,0.02394444444444444,-1.1634259259259259,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.65,299,86,0.02321428571428571,-1.2252380952380952,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.66,285,83,0.02064705882352941,-1.2906862745098038,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.67,265,75,0.01878787878787878,-1.3601010101010103,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.68,248,67,0.01760416666666666,-1.4338541666666669,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.69,235,62,0.016166666666666676,-1.5123655913978487,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.7,216,56,0.01422222222222222,-1.5961111111111106,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.71,195,45,0.014137931034482763,-1.6856321839080455,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.72,178,41,0.012095238095238096,-1.7815476190476185,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.73,156,34,0.010679012345679013,-1.8845679012345673,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.74,134,30,0.008102564102564104,-1.9955128205128199,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.75,108,22,0.006999999999999999,-2.1153333333333335,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.76,76,15,0.004749999999999999,-2.245138888888889,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.77,48,9,0.0029782608695652175,-2.3862318840579713,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.78,34,7,0.0015303030303030303,-2.5401515151515155,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.79,24,4,0.0014920634920634916,-2.7087301587301593,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,validation,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.8,21,2,0.0021666666666666666,-2.8941666666666674,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330134680134683
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.01,1327,4671,0.21330303030303033,0.21329966329966332,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.02,1326,4658,0.205156462585034,0.20527210884353742,0.0,False,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.03,1326,4605,0.19726288659793814,0.1970790378006873,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.04,1322,4514,0.1889861111111111,0.1887152777777778,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.05,1313,4378,0.1804298245614035,0.18017543859649124,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.06,1308,4175,0.17358510638297872,0.17145390070921987,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.07,1291,3962,0.16546415770609318,0.16254480286738351,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.08,1275,3734,0.15838405797101449,0.15344202898550727,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.09,1258,3496,0.15204029304029304,0.14413919413919415,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.1,1239,3248,0.14635185185185184,0.13462962962962965,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.11,1208,2979,0.1399681647940075,0.12490636704119852,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.12,1188,2686,0.13695454545454547,0.11496212121212124,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.13,1157,2466,0.13141954022988506,0.10478927203065136,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.14,1133,2261,0.12748837209302324,0.09437984496124033,0.0,True,True,True,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
taiwan,locked_test,Taiwan capacity SCRE top20,SCRE-Optimized ranking,0.15,1089,2094,0.11991176470588236,0.08372549019607844,0.0,True,True,False,Decision curve computed from existing probability score; no policy selection on test.,False,0.01-0.80,0.21330303030303033
