file_path,exists,source_stage,row_count,column_count,contains_validation_metrics,contains_test_metrics,contains_rank_or_winner,contains_audit_status,safe_for_main_report,safe_for_appendix,unsafe_reason,notes
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_kmeans_smote_train_only_history.csv,True,Final Attempt,25,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_none_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_none_history.csv,True,Final Attempt,31,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_relu_activation_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_relu_activation_history.csv,True,Final Attempt,44,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_relu_base_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_relu_base_history.csv,True,Final Attempt,42,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_smote_tomek_train_only_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128-64_smote_tomek_train_only_history.csv,True,Final Attempt,25,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128_relu_base_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128_relu_base_history.csv,True,Final Attempt,42,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_l2_0.0001_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_l2_0.0001_history.csv,True,Final Attempt,41,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_l2_0.001_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_l2_0.001_history.csv,True,Final Attempt,55,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_l2_0_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_l2_0_history.csv,True,Final Attempt,42,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_l2_1em05_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_l2_1em05_history.csv,True,Final Attempt,55,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0001_batch_128_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0001_batch_128_history.csv,True,Final Attempt,58,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0001_batch_256_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0001_batch_256_history.csv,True,Final Attempt,54,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0001_batch_512_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0001_batch_512_history.csv,True,Final Attempt,100,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0003_batch_128_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0003_batch_128_history.csv,True,Final Attempt,32,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0003_batch_256_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0003_batch_256_history.csv,True,Final Attempt,34,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0003_batch_512_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.0003_batch_512_history.csv,True,Final Attempt,64,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.001_batch_128_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.001_batch_128_history.csv,True,Final Attempt,29,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.001_batch_256_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.001_batch_256_history.csv,True,Final Attempt,29,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.001_batch_512_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_128m64_lr_0.001_batch_512_history.csv,True,Final Attempt,28,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128-64_focal_dropout_0_2_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128-64_focal_dropout_0_2_history.csv,True,Final Attempt,33,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128-64_relu_base_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128-64_relu_base_history.csv,True,Final Attempt,32,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128_relu_base_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128_relu_base_history.csv,True,Final Attempt,24,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128_smote_tomek_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128_smote_tomek_history.csv,True,Final Attempt,22,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_64_relu_base_curve.png,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_64_relu_base_history.csv,True,Final Attempt,70,6,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/deep_tabular/deep_tabular_validation_all.csv,True,Final Attempt,768,64,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/final_selection/final_multitrack_selection_heloc.csv,True,Final Attempt,7,43,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/final_selection/final_multitrack_selection_taiwan.csv,True,Final Attempt,7,43,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/final_selection/final_selected_locked_policies.json,True,Final Attempt,658,5,True,True,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/final_selection/final_selection_summary.md,True,Final Attempt,77,,True,True,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance.log,True,Final Attempt,116,,True,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_best_configs.csv,True,Final Attempt,2310,53,True,True,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_calibration_comparison.csv,True,Calibration,330,24,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_configs.csv,True,Final Attempt,2,53,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_test_heloc.csv,True,Final Attempt,1,46,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_test_taiwan.csv,True,Final Attempt,1,46,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_protocol_audit.json,True,Audit,12,7,True,True,False,True,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_run_stderr.log,True,Final Attempt,0,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_run_stdout.log,True,Final Attempt,116,,True,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_summary.md,True,Final Attempt,71,,True,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_validation_all.csv,True,Final Attempt,2310,51,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/ebm_global_terms_heloc.csv,True,Final Attempt,41,7,False,False,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/ebm_global_terms_taiwan.csv,True,Final Attempt,40,7,False,False,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/heloc_ebm_i10_lr0.01_bins256_ob8_ib4_leaf2_isotonic.joblib,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/heloc_ebm_i10_lr0.01_bins256_ob8_ib4_leaf5_isotonic.joblib,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/heloc_scorecard_woe_unweighted_uncalibrated.joblib,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpetable_models_summary.md,True,Final Attempt,57,,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_failures_heloc.csv,True,Final Attempt,0,0,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_failures_taiwan.csv,True,Final Attempt,0,0,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_full_stderr.log,True,Final Attempt,432,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_full_stdout.log,True,Final Attempt,891,,True,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_models.log,True,Final Attempt,891,,True,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_models_best_configs.csv,True,Final Attempt,5328,47,True,True,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_models_locked_test_heloc.csv,True,Final Attempt,3,37,False,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_models_locked_test_taiwan.csv,True,Final Attempt,3,37,False,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_models_protocol_audit.json,True,Audit,15,10,True,True,False,True,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_models_summary.md,True,Final Attempt,57,,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/interpretable_models_validation_all.csv,True,Final Attempt,5328,47,True,True,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/monotonic_constraint_report.csv,True,Final Attempt,284,7,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/monotonic_global_terms.csv,True,Final Attempt,90,8,False,False,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/scorecard_reason_codes.csv,True,Final Attempt,71,8,False,False,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/taiwan_monotonic_lightgbm_base_sigmoid.joblib,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/taiwan_monotonic_lightgbm_conservative_uncalibrated.joblib,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/interpretable_models/taiwan_monotonic_xgboost_base_uncalibrated.joblib,True,Final Attempt,,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction.log,True,Literature Reproduction,169,,True,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_best_configs.csv,True,Literature Reproduction,42,46,True,True,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_config_summaries.csv,True,Literature Reproduction,42,45,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_locked_configs.csv,True,Literature Reproduction,2,19,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_locked_test_heloc.csv,True,Literature Reproduction,1,41,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_locked_test_taiwan.csv,True,Literature Reproduction,1,41,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_run_stderr.log,True,Literature Reproduction,0,,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_run_stdout.log,True,Literature Reproduction,169,,True,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_summary.md,True,Literature Reproduction,47,,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/literature_reproduction/literature_reproduction_validation_all.csv,True,Literature Reproduction,288,53,True,True,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/locked_test/final_locked_test_evaluation_heloc.csv,True,Final Attempt,4,47,False,True,False,False,False,False,Final Attempt locked-test manual-review rows have metric-consistency/auditability failures; do not use as final evidence.,DO NOT USE as final.
outputs/final_attempt/locked_test/final_locked_test_evaluation_summary.md,True,Final Attempt,46,,False,True,False,False,False,False,Final Attempt locked-test manual-review rows have metric-consistency/auditability failures; do not use as final evidence.,DO NOT USE as final.
outputs/final_attempt/locked_test/final_locked_test_evaluation_taiwan.csv,True,Final Attempt,4,47,False,True,False,False,False,False,Final Attempt locked-test manual-review rows have metric-consistency/auditability failures; do not use as final evidence.,DO NOT USE as final.
outputs/final_attempt/protocol/final_attempt_input_inventory.csv,True,Final Attempt,20,12,False,False,False,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/protocol/FINAL_ATTEMPT_PROTOCOL.md,True,Final Attempt,126,,True,True,True,False,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/protocol/v2_baseline_freeze.csv,True,Final Attempt,2,53,True,True,True,True,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/final_attempt/report_to_user/FINAL_ATTEMPT_RESULTS_FOR_CHATGPT.md,True,Final Attempt,170,,True,True,True,True,False,True,,Final Attempt stress-test/robustness artifact; not final operational evidence.
outputs/models/ablation_study/a6_without_engineered_catboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_class_weighted_lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_class_weighted_logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_decision_tree_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_majority_baseline_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_monotonic_lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_monotonic_xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_optuna_best_catboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_random_forest_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_smotenc_xgboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_woe_scorecard_logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/ablation_study/a6_without_engineered_xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/heloc/class_weighted_logistic_regression.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/heloc/decision_tree.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/heloc/logistic_regression.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/heloc/majority_baseline.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/heloc/random_forest.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/heloc/woe_scorecard_logistic_regression.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/taiwan/class_weighted_logistic_regression.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/taiwan/decision_tree.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/taiwan/logistic_regression.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/taiwan/majority_baseline.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/taiwan/random_forest.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/baselines/taiwan/woe_scorecard_logistic_regression.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/heloc/catboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/heloc/class_weighted_lightgbm.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/heloc/lightgbm.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/heloc/smotenc_xgboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/heloc/xgboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/taiwan/catboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/taiwan/class_weighted_lightgbm.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/taiwan/lightgbm.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/taiwan/smotenc_xgboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/taiwan/xgboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/tuned/heloc_optuna_best_xgboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/tuned/heloc_optuna_study.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/tuned/taiwan_optuna_best_catboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/boosting/tuned/taiwan_optuna_study.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/catboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/catboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/catboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/class_weighted_lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/class_weighted_lightgbm_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/class_weighted_lightgbm_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/class_weighted_logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/class_weighted_logistic_regression_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/class_weighted_logistic_regression_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/decision_tree_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/decision_tree_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/decision_tree_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/lightgbm_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/lightgbm_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/logistic_regression_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
